"chytrid_gene","cyano_gene","spearman_r","n_nonzero_chy","n_nonzero_cyano","min_nonzero","suspicious","locus_tag","protein","product"
"PDX2_ARATH","77288997",-0.926561645826376,7,6,6,FALSE,"NMG88_RS14300","hypothetical protein","hypothetical protein"
"COPB_RAT","77289000",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"ERD2_DROME","77289000",0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"G3BP_SCHPO","77289000",0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"GDIR_YEAST","77289000",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"HIBCH_NEUCR","77289000",0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"HSP7M_EMENI","77289000",0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"MAP22_ARATH","77289000",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"MFSB_ASPFU","77289000",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"RPB1_SCHPO","77289000",0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"S26A6_HUMAN","77289000",0.926561645826376,7,4,4,FALSE,"NMG88_RS14315","circadian clock KaiB family protein","circadian clock KaiB family protein"
"YLM1_SCHPO","77289020",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14415","50S ribosomal protein L9","50S ribosomal protein L9"
"BBE12_ARATH","77289023",0.926561645826376,7,4,4,FALSE,"NMG88_RS14430","hypothetical protein","hypothetical protein"
"RUSD2_HUMAN","77289023",0.926561645826376,7,4,4,FALSE,"NMG88_RS14430","hypothetical protein","hypothetical protein"
"SYA_CANAL","77289023",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14430","hypothetical protein","hypothetical protein"
"TXND6_XENLA","77289023",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14430","hypothetical protein","hypothetical protein"
"VPS41_HUMAN","77289023",0.926561645826376,7,4,4,FALSE,"NMG88_RS14430","hypothetical protein","hypothetical protein"
"YKU3_SCHPO","77289023",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14430","hypothetical protein","hypothetical protein"
"ARF4_HUMAN","77289028",0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"DYI3_HELCR","77289028",0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"MDHM_SCHPO","77289028",0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"MYOM_DICDI","77289028",0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"NSN1_ARATH","77289028",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"PMGT2_BOVIN","77289028",0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"UBA3_RAT","77289028",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14455","heme o synthase","heme o synthase"
"PPX2_ARATH","77289029",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14460","M48 family metalloprotease","M48 family metalloprotease"
"AB9A_ARATH","77289030",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"ETFB_HUMAN","77289030",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"GLGB_RHIID","77289030",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"NMD3_DICDI","77289030",0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"SPT5_GIBZE","77289030",0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"TSR1_DROME","77289030",0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"VOSA_USTMA","77289030",0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"XPO2_ORENI","77289030",0.926561645826376,7,4,4,FALSE,"NMG88_RS14465","DUF456 domain-containing protein","DUF456 domain-containing protein"
"MTREX_MOUSE","77289033",0.926561645826376,7,7,7,FALSE,"NMG88_RS14480","helix-turn-helix domain-containing protein","RodZ domain-containing protein"
"LDL3_ORYSI","77289034",0.926561645826376,7,7,7,FALSE,"NMG88_RS14485","4-alpha-glucanotransferase","4-alpha-glucanotransferase"
"A4GCT_MOUSE","77289039",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"ATC2_CRYNH","77289039",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"BMT2_SCHPO","77289039",0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"CG21_EMENI","77289039",0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"IT70A_XENTR","77289039",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"NTA1_SCHPO","77289039",0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"WDR97_HUMAN","77289039",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"YKH3_SCHPO","77289039",0.926561645826376,7,4,4,FALSE,"NMG88_RS14510","hypothetical protein","hypothetical protein"
"ACA4_ARATH","77289040",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14515","ATP-dependent nuclease","ATP-binding protein"
"RN128_XENLA","77289040",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14515","ATP-dependent nuclease","ATP-binding protein"
"TSC2_SCHPO","77289040",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14515","ATP-dependent nuclease","ATP-binding protein"
"EI2BD_RABIT","77289058",0.926561645826376,7,4,4,FALSE,"NMG88_RS14605","RNA-guided endonuclease TnpB family protein",NA
"LBSA_EMENI","77289058",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14605","RNA-guided endonuclease TnpB family protein",NA
"YBH4_SCHPO","77289058",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14605","RNA-guided endonuclease TnpB family protein",NA
"LACS7_ARATH","77289062",0.926561645826376,7,4,4,FALSE,"NMG88_RS14625","phycobiliprotein lyase","phycobiliprotein lyase"
"CAMKI_MACNP","77289063",0.926561645826376,7,4,4,FALSE,"NMG88_RS14630","S66 peptidase family protein","LD-carboxypeptidase"
"ESF1_SCHPO","77289063",0.926561645826376,7,4,4,FALSE,"NMG88_RS14630","S66 peptidase family protein","LD-carboxypeptidase"
"HFM1_HUMAN","77289063",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14630","S66 peptidase family protein","LD-carboxypeptidase"
"MDR1_HUMAN","77289063",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14630","S66 peptidase family protein","LD-carboxypeptidase"
"PLP1_SCHPO","77289063",0.926561645826376,7,4,4,FALSE,"NMG88_RS14630","S66 peptidase family protein","LD-carboxypeptidase"
"APN1_PLABA","77289064",0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"IF140_MOUSE","77289064",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"MDM31_SCHPO","77289064",0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"NANC_ASPNN","77289064",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"RAD13_SCHPO","77289064",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"SUDA_EMENI","77289064",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"XRN1_SCHPO","77289064",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14635","UDP-glucose--tetrahydrobiopterin glucosyltransferase","UDP-glucose--tetrahydrobiopterin glucosyltransferase"
"MTR10_YEAST","77289065",0.926561645826376,7,4,4,FALSE,"NMG88_RS14640","glycoside hydrolase family 108 protein","glycosyl hydrolase 108 family protein"
"PCK1_SCHPO","77289065",0.926561645826376,7,4,4,FALSE,"NMG88_RS14640","glycoside hydrolase family 108 protein","glycosyl hydrolase 108 family protein"
"TBA_LYTPI","77289065",0.926561645826376,7,4,4,FALSE,"NMG88_RS14640","glycoside hydrolase family 108 protein","glycosyl hydrolase 108 family protein"
"PPX2_ARATH","77289083",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14730","TlyA family RNA methyltransferase","TlyA family RNA methyltransferase"
"BUD32_DICDI","77289090",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"FOXD1_RAT","77289090",0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"MEP1_COLGM","77289090",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"PMT1_CANAL","77289090",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"TF211_SCHPO","77289090",0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"WDR76_XENLA","77289090",0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"YAGC_SCHPO","77289090",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"YIE2_SCHPO","77289090",0.926561645826376,7,4,4,FALSE,"NMG88_RS14765","M23 family metallopeptidase","M23 family metallopeptidase"
"AB2C_ARATH","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"ATCX_SCHPO","77289095",0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"BIP_ASPAW","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"CYSD_EMENI","77289095",0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"EGCR1_RHIO9","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"GTAP_DICDI","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"HAS1_EREGS","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"IF2P_SCHPO","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"MDHM_HUMAN","77289095",0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"RT106_EMENI","77289095",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14790","RloB family protein","RloB family protein"
"AB2C_ARATH","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"ATCX_SCHPO","77289096",0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"BIP_ASPAW","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"CYSD_EMENI","77289096",0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"EGCR1_RHIO9","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"GTAP_DICDI","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"HAS1_EREGS","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"IF2P_SCHPO","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"MDHM_HUMAN","77289096",0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"RT106_EMENI","77289096",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14795","AAA family ATPase","ATP-binding protein"
"FTM_MOUSE","77289097",0.926561645826376,7,7,7,FALSE,"NMG88_RS14800","translocation/assembly module TamB domain-containing protein","translocation/assembly module TamB domain-containing protein"
"DUG1_SCHPO","77289101",0.926561645826376,7,4,4,FALSE,"NMG88_RS14820","hypothetical protein","hypothetical protein"
"RPH1_YEAST","77289101",0.926561645826376,7,4,4,FALSE,"NMG88_RS14820","hypothetical protein","hypothetical protein"
"AB9A_ARATH","77289121",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"ETFB_HUMAN","77289121",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"GLGB_RHIID","77289121",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"NMD3_DICDI","77289121",0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"SPT5_GIBZE","77289121",0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"TSR1_DROME","77289121",0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"VOSA_USTMA","77289121",0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"XPO2_ORENI","77289121",0.926561645826376,7,4,4,FALSE,"NMG88_RS14920","hypothetical protein","hypothetical protein"
"CYB2_WICAO","77289129",0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"DC1L1_DICDI","77289129",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"DYH2_MOUSE","77289129",0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"EXC6B_HUMAN","77289129",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"GDE_YEAST","77289129",0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"HS90A_RABIT","77289129",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"RRP44_MOUSE","77289129",0.926561645826376,7,4,4,FALSE,"NMG88_RS14960","shikimate kinase","shikimate kinase"
"CHS7_USTMA","77289130",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14965","ABC transporter permease","ABC transporter permease"
"IDH2_SCHPO","77289130",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14965","ABC transporter permease","ABC transporter permease"
"LDP1_CAEEL","77289130",0.926561645826376,7,4,4,FALSE,"NMG88_RS14965","ABC transporter permease","ABC transporter permease"
"NF1_HUMAN","77289130",0.926561645826376,7,4,4,FALSE,"NMG88_RS14965","ABC transporter permease","ABC transporter permease"
"SYF1_EMENI","77289130",0.926561645826376,7,4,4,FALSE,"NMG88_RS14965","ABC transporter permease","ABC transporter permease"
"CHS6_USTMA","77289132",0.926561645826376,7,4,4,FALSE,"NMG88_RS14975","hypothetical protein","hypothetical protein"
"EPT1_SCHPO","77289132",0.926561645826376,7,4,4,FALSE,"NMG88_RS14975","hypothetical protein","hypothetical protein"
"GUAA_YARLI","77289132",0.926561645826376,7,4,4,FALSE,"NMG88_RS14975","hypothetical protein","hypothetical protein"
"PE191_ARATH","77289132",0.926561645826376,7,4,4,FALSE,"NMG88_RS14975","hypothetical protein","hypothetical protein"
"PIMT_MACFA","77289132",0.926561645826376,7,4,4,FALSE,"NMG88_RS14975","hypothetical protein","hypothetical protein"
"TRPS1_XENLA","77289132",-0.926561645826376,7,4,4,FALSE,"NMG88_RS14975","hypothetical protein","hypothetical protein"
"ARF_NEUCR","77289138",0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"GRLF_DICDI","77289138",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"KCC1D_HUMAN","77289138",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"KRP85_STRPU","77289138",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"MCM8_CHICK","77289138",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"MEP1_NEUCR","77289138",0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"SQOR_HUMAN","77289138",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15005","DUF305 domain-containing protein","DUF305 domain-containing protein"
"DEGS1_DROME","77289151",0.926561645826376,7,4,4,FALSE,"NMG88_RS15070","MvaI/BcnI family restriction endonuclease","MvaI/BcnI family restriction endonuclease"
"LONF1_HUMAN","77289151",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15070","MvaI/BcnI family restriction endonuclease","MvaI/BcnI family restriction endonuclease"
"PP2B_SCHPO","77289151",0.926561645826376,7,4,4,FALSE,"NMG88_RS15070","MvaI/BcnI family restriction endonuclease","MvaI/BcnI family restriction endonuclease"
"PSD11_DROME","77289151",0.926561645826376,7,4,4,FALSE,"NMG88_RS15070","MvaI/BcnI family restriction endonuclease","MvaI/BcnI family restriction endonuclease"
"PUM3_HUMAN","77289151",0.926561645826376,7,4,4,FALSE,"NMG88_RS15070","MvaI/BcnI family restriction endonuclease","MvaI/BcnI family restriction endonuclease"
"YI31B_YEAST","77289151",0.926561645826376,7,4,4,FALSE,"NMG88_RS15070","MvaI/BcnI family restriction endonuclease","MvaI/BcnI family restriction endonuclease"
"CHS4_PYRO7","77289154",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"DBP3_BOTFB","77289154",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"FA72B_HUMAN","77289154",0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"PNO1_CRYNB","77289154",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"PPB_YEAST","77289154",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"SMC5_HUMAN","77289154",0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"VPS1_SCHPO","77289154",0.926561645826376,7,4,4,FALSE,"NMG88_RS15085","protochlorophyllide reductase","protochlorophyllide reductase"
"ABCA5_DICDI","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"ARF_NEUCR","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"DPH3_DROME","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"GSH1_HUMAN","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"HUS2_SCHPO","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"KCC1D_HUMAN","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"KRP85_STRPU","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"MLRM_CHICK","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"PRDX6_CHICK","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"RAD3_SCHPO","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"SQOR_HUMAN","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"ST32A_HUMAN","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"SUA5_SCHPO","77289157",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"TC3A_CAEEL","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"U2D2B_MOUSE","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"WDR35_RAT","77289157",0.926561645826376,7,4,4,FALSE,"NMG88_RS15100","PstS family phosphate ABC transporter substrate-binding protein","PstS family phosphate ABC transporter substrate-binding protein"
"3HIDH_DICDI","77289171",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15170","M15 family metallopeptidase","M15 family metallopeptidase"
"CHS4_PYRO7","77289171",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15170","M15 family metallopeptidase","M15 family metallopeptidase"
"DDX56_MOUSE","77289171",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15170","M15 family metallopeptidase","M15 family metallopeptidase"
"DI3L2_XENTR","77289171",0.926561645826376,7,4,4,FALSE,"NMG88_RS15170","M15 family metallopeptidase","M15 family metallopeptidase"
"SMC5_HUMAN","77289171",0.926561645826376,7,4,4,FALSE,"NMG88_RS15170","M15 family metallopeptidase","M15 family metallopeptidase"
"SPC97_DICDI","77289171",0.926561645826376,7,4,4,FALSE,"NMG88_RS15170","M15 family metallopeptidase","M15 family metallopeptidase"
"AMYA_DROMA","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"BUB1_YEAST","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"CID7_ARATH","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"CYB2_WICAO","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"DAA1A_XENLA","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"DC1L1_DICDI","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"GNAI_DROME","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"GPA1_SPOS1","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"GVP36_YEAST","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"IWS1_USTMA","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"KAPA_YEAST","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"PAHX_ARATH","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"PRDX6_CHICK","77289200",0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"RS27A_MANSE","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"TLN2_MOUSE","77289200",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15315","galactose-1-phosphate uridylyltransferase","galactose-1-phosphate uridylyltransferase"
"COX11_YEAST","77289202",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15325","DUF4340 domain-containing protein","DUF4340 domain-containing protein"
"RS4_YARLI","77289202",0.926561645826376,7,4,4,FALSE,"NMG88_RS15325","DUF4340 domain-containing protein","DUF4340 domain-containing protein"
"SYG_YEAST","77289202",0.926561645826376,7,4,4,FALSE,"NMG88_RS15325","DUF4340 domain-containing protein","DUF4340 domain-containing protein"
"OTC_EMENI","77289206",0.926561645826376,7,4,4,FALSE,"NMG88_RS15345","DJ-1/PfpI family protein","DJ-1/PfpI family protein"
"SSK2_YEAST","77289206",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15345","DJ-1/PfpI family protein","DJ-1/PfpI family protein"
"ATP7A_HUMAN","77289208",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"CAPZB_EMENI","77289208",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"DHX8_HUMAN","77289208",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"EF1A2_MUCCL","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"GLT1_SCHPO","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
